node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5,angular_flux_6,direction_cosine_6,angular_flux_7,direction_cosine_7
23,0.49311240902786024,0,0,2.1824671797697128,0.60945534270108537,-0.96028985649753629,0.3402393025207906,-0.79666647741362695,0.10506845546724099,-0.52553240991632888,0.0092573948908677896,-0.18343464249564972,0.0092573947274150557,0.18343464249564986,0.10506845502869987,0.52553240991632899,0.34023930196772928,0.79666647741362684,0.60945534211463614,0.96028985649753629
24,0.47740991520550086,0,0,2.2781768755115821,0.63618233577597461,-0.96028985649753629,0.35516012255151241,-0.79666647741362695,0.10967611691934137,-0.52553240991632888,0.0096633677787164307,-0.18343464249564972,0.0096633676202921102,0.18343464249564986,0.1096761164937162,0.52553240991632899,0.35516012201371466,0.79666647741362684,0.6361823352053938,0.96028985649753629
25,0.45410951912898256,0,0,2.4185419219136159,0.67537936376671104,-0.96028985649753629,0.37704256173021139,-0.79666647741362695,0.11643357872628018,-0.52553240991632888,0.010258755767845887,-0.18343464249564972,0.010258755616869879,0.18343464249564986,0.11643357832000045,0.52553240991632899,0.37704256121548724,0.79666647741362684,0.67537936322018099,0.96028985649753629
26,0.42494136762066859,0,0,2.590560106297346,0.72341555055722384,-0.96028985649753629,0.40385961878031335,-0.79666647741362695,0.12471488764794647,-0.52553240991632888,0.01098840722748368,-0.18343464249564972,0.010988407085833421,0.18343464249564986,0.12471488726617409,0.52553240991632899,0.40385961829515044,0.79666647741362684,0.72341555004160685,0.96028985649753629
27,0.39206911660686594,0,0,2.7780381594718095,0.77576891548260329,-0.96028985649753629,0.43308681743556143,-0.79666647741362695,0.13374046642546614,-0.52553240991632888,0.011783634986436522,-0.18343464249564972,0.011783634855328637,0.18343464249564986,0.13374046607167883,0.52553240991632899,0.43308681698455448,0.79666647741362684,0.77576891500282796,0.96028985649753629
28,0.35793088339313406,0,0,2.9638143526193739,0.82764703491565028,-0.96028985649753629,0.46204870182794922,-0.79666647741362695,0.14268411416316493,-0.52553240991632888,0.012571643947164117,-0.18343464249564972,0.012571643827066778,0.18343464249564986,0.14268411383882357,0.52553240991632899,0.46204870141328075,0.79666647741362684,0.82764703447413301,0.96028985649753629
29,0.32505863237933141,0,0,3.1324524971144179,0.87473934342018456,-0.96028985649753629,0.48833882200903594,-0.79666647741362695,0.15080270101659574,-0.52553240991632888,0.013286958255113801,-0.18343464249564972,0.013286958145694697,0.18343464249564986,0.15080270072095026,0.52553240991632899,0.48833882163011944,0.79666647741362684,0.87473934301641731,0.96028985649753629
30,0.29589048087101744,0,0,3.272445495343578,0.91383247671101908,-0.96028985649753629,0.51016326011989532,-0.79666647741362695,0.15754225165780875,-0.52553240991632888,0.013880768125105431,-0.18343464249564972,0.013880768025230384,0.18343464249564986,0.15754225138788452,0.52553240991632899,0.5101632597732696,0.79666647741362684,0.91383247634142872,0.96028985649753629
31,0.27259008479449914,0,0,3.3770804906685576,0.94305186532783258,-0.96028985649753629,0.52647550436362545,-0.79666647741362695,0.1625795953726068,-0.52553240991632888,0.014324599557752437,-0.18343464249564972,0.014324599465549563,0.18343464249564986,0.16257959512339085,0.52553240991632899,0.52647550404314325,0.79666647741362684,0.94305186498596283,0.96028985649753629
32,0.25688759097213976,0,0,3.4437369298359224,0.96166571811872137,-0.96028985649753629,0.53686701929291769,-0.79666647741362695,0.16578857334224381,-0.52553240991632888,0.014607336922942049,-0.18343464249564972,0.014607336835933541,0.18343464249564986,0.16578857310705869,0.52553240991632899,0.53686701899021527,0.79666647741362684,0.96166571779572663,0.96028985649753629
